id,abstract,content,s_content,t_content,img,ref,click,share,good,edittime,tag,items,lemmaID,editor_goodVersionCount,editor_commitPassedCount,editor_level,editor_featuredLemmaCount,editor_createPassedCount,editor_commitTotalCount,editor_experience,editor_passRatio,flag
7124,273,4584,9,14,13,7,1444904,409,1280,150,3,1,204180,13.32,578411,5.12,9.64,6551.88,658556,171812000,84.96,1
7126,253,5717,10,17,9,19,513970,25,395,111,2,1,204218,10.4,544702,5.8,10.88,9356.84,601173,515402000,87.6,1
7127,678,19854,15,40,15,131,10903816,754,10663,1262,1,5,204237,35.84,688067,6.12,29.04,7003.76,793404,19963.8,87.48,1
7129,602,9196,14,28,11,19,7136447,645,3907,217,1,1,204275,7.64,849702,4.92,6.44,8438.24,981110,3821.56,78.96,1
7136,336,11548,8,25,4,10,7894988,722,7789,340,2,15,17869,636.2,422252,6.56,234,7351.96,476391,171861000,85.04,1
7137,315,15791,14,16,30,24,2584861,388,2447,1269,1,8,21266,22.56,340875,5.72,24.56,2871.8,393702,8437.16,83.56,1
7141,356,3832,6,10,30,70,13617478,223,24509,1093,5,2,110856,105.6,344246,9,106.56,3041.28,397194,26372.6,90.56,1
7142,267,9154,7,25,11,9,885465,77,1333,120,1,2,1785974,41.16,177185,5.44,20,1868.4,203804,9496.36,85.84,1
7143,259,3034,9,2,1,10,849658,86,447,33,2,4,12503339,151.36,3653.52,5.92,138.56,115.48,3704.48,27566,86.64,1
7145,615,2933,7,3,0,36,16754808,364,4123,165,3,2,778347,268.64,180497,8.84,264.8,3413.6,206989,61901.2,91.92,1
7146,563,7203,5,14,5,52,1821432,432,3975,177,4,1,204539,76.88,345128,5.36,50.08,3816.92,397766,12676.8,88.96,1
7155,351,1383,4,5,30,33,904455,19,4947,178,6,1,566256,77.8,247175,6.88,73.32,3690.48,275058,171818000,89.2,1
7158,345,3551,7,3,5,42,3492959,226,2700,122,4,2,8703489,92.4,178887,6.2,93.92,1720.72,205564,22649.8,86.96,1
7161,206,2206,7,2,30,26,1273809,20,1802,122,4,1,204788,162.44,749735,8.44,157.6,8007.8,856212,171836000,89.56,1
7162,572,3940,5,10,14,102,2008094,79,1437,253,11,1,204807,31.08,341099,6.28,28.76,3065.6,393724,9786.36,87.36,1
7171,511,2654,7,5,28,41,9776330,56,20023,562,4,1,204968,281.28,413745,8.12,228.36,5108.72,467865,171844000,87.44,1
7175,548,14754,9,9,9,6,6430553,629,22317,618,4,3,975277,0,169417,2.32,0.04,1434.44,195728,-198.32,86,1
7181,271,2929,6,7,8,19,1023803,120,967,134,2,4,34274,7.88,180483,4.68,7.32,1514.28,207069,11571.9,86.28,1
7186,420,14344,15,43,16,7,5657498,308,2564,248,2,1,205224,6.28,681989,5.2,6.56,5942.44,787335,2740.88,81.44,1
7188,363,7759,7,14,11,7,140074,108,581,81,1,1,205262,198.36,412287,5.72,194.88,10079,466236,171838000,76.24,1
7194,381,13501,7,12,30,228,13819960,514,59309,1982,3,6,26878,65.44,184228,7.76,60.96,1536.08,210752,18307,94.52,1
7208,685,5945,5,7,20,67,6084456,431,12387,183,2,3,67366,240.84,176752,8.84,231.64,1483.68,203323,43375.9,90.88,1
7212,507,15521,14,35,15,28,6184495,175,4562,339,1,1,205649,6.32,528918,7.4,3.8,12355.3,608068,41185.7,89.88,1
7214,236,1224,7,8,30,20,4633720,75,3232,220,4,1,205685,64.6,818558,6.44,63.32,10521.1,926346,343616000,84.56,1
7215,406,1939,5,3,25,49,3105642,20,2139,107,3,1,11029479,126.28,351235,5.36,121.92,3167.8,404161,25854.4,86.12,1
7216,403,5722,7,11,6,17,9561858,530,22716,360,2,2,205722,118.24,586888,6.32,88.68,6796.84,667581,171829000,85.28,1
7219,468,6897,6,11,7,29,2770776,314,2172,261,10,1,205778,31.04,348058,6.68,32,4232.96,401026,15230.6,88.76,1
7221,547,17948,13,34,30,35,3204155,2099,11689,483,1,2,15931,30,344561,6,22.12,3484.32,397237,12824.5,88.8,1
7222,367,5211,8,9,12,35,664034,24,495,85,0,18,3558163,374.16,184362,8.96,322.96,1753.44,211012,60174.6,92.64,1
7227,648,20353,14,42,17,35,8834960,362,4539,408,0,1,205923,48.36,688796,6.56,48.6,6944.28,794114,23258.6,84.68,1
7240,577,15440,11,37,30,109,715180,37,876,222,4,3,206171,295.88,512569,8.72,295.08,4374.2,591610,55993.8,83.36,1
7242,463,18663,14,36,7,104,12456701,612,6832,818,1,6,206207,253.12,342718,8.76,252.68,2967.84,395480,50501,85.76,1
7247,456,10747,8,17,13,36,1631537,115,1890,634,5,1,10044438,12.32,178839,7,8.76,3123,205785,16949.6,89.56,1
7252,501,5543,5,11,4,35,1370868,166,1435,208,13,1,206392,121.6,183736,7.32,90.72,3367.76,210356,29592.2,95.4,1
7257,501,1312,7,6,30,38,6054274,127,2185,137,3,1,3548572,46.64,349303,6.76,45.68,4746.08,402064,21071.8,87.96,1
7261,578,3438,6,11,0,49,16082275,456,7651,211,5,5,5700623,312.96,348381,7.8,311.28,3500.08,401132,66662.9,86.12,1
7262,506,8452,11,10,5,15,2465687,2314,9631,338,4,1,206564,3.44,237557,4.84,1.44,3753.28,265255,171803000,85.52,1
7267,471,3897,6,10,6,42,985738,52,517,111,9,1,206628,39.36,581807,6.24,38.24,6879.72,662021,171812000,86.64,1
7280,442,6122,6,16,15,67,636041,33,462,97,11,1,206825,169.48,354826,8.36,166.6,5362.24,407903,42822.9,90.36,1
7281,202,3291,6,5,8,20,4086554,420,4360,130,2,2,51233,308.84,12855.7,6.84,296.08,7647.36,13149.2,63418.8,82.48,1
7288,610,14996,10,19,13,23,2325898,313,2653,205,4,2,206944,59.6,347505,6,58.28,3023.84,400273,14646.9,80.72,1
7292,582,20289,14,49,30,116,32436929,3086,65717,1456,3,5,111617,65.96,512111,5.96,66.56,4736.28,591063,14895.8,84,1
7304,604,15670,14,35,30,54,8304838,724,10770,923,1,9,7495,69.16,342525,5.84,66.6,3387.76,395201,19847.3,87.28,1
7309,522,18097,14,33,12,62,6648037,310,8331,686,1,1,207299,3.32,690379,5.48,1.24,9978.72,795652,21672.5,84,1
7310,346,17601,14,35,7,17,1940283,393,1234,128,0,5,81384,7.4,521036,5.44,7.92,4318.56,600095,4752.32,83.32,1
7311,242,6611,5,7,8,24,483033,334,1570,82,3,13,10555,47.28,172226,4.68,9.72,1688.56,198611,8671.16,87.92,1
7312,716,9167,7,3,18,175,4652386,40,13568,344,3,1,207334,128.12,8167.44,8.32,113.2,686.6,8374.12,29005.3,94.12,1
7315,597,7248,5,6,19,45,16281909,1776,40326,882,6,5,83241,11.64,694252,6.48,11.16,9957.72,799756,23435.9,83.28,1
7318,557,6062,7,10,16,17,258124,17,657,67,2,1,207434,61.44,478810,7.72,52.96,7237.16,534102,343614000,89.28,1
7320,497,10121,9,18,3,12,1004531,58,809,157,2,1,207473,147.8,349562,7.84,143.8,8067.48,402367,44389.1,74.12,1
7321,184,4572,7,6,2,22,1029763,551,2332,152,3,1,207489,6.16,405883,4.76,6.16,5017.72,459753,171801000,91,1
7323,356,8491,5,14,9,31,2845348,198,3132,274,5,1,207525,445.76,509281,4.28,96.76,4769.04,588047,20838,88.08,1
7329,259,4207,6,9,3,14,2015669,123,3380,300,3,1,207628,49.24,578114,5.04,46.12,6503.84,658286,171807000,84.16,1
7334,313,5007,5,7,5,15,696057,30,2498,54,3,2,207698,34.56,181980,6.4,27.36,1686.04,208519,28841,89.64,1
7336,629,5579,6,10,0,63,11943836,644,11523,431,4,1,207736,15.12,515582,5.76,14.12,4942.48,594615,10231.8,87.08,1
7338,661,3325,6,7,30,46,12651933,60,18348,518,4,1,207772,81.52,345127,6.64,76.48,3336.56,397894,20139.9,89.76,1
7339,326,7106,5,10,5,16,1153306,76,1154,114,4,1,207793,10,574454,4.44,9.24,6429.24,654570,171800000,80.6,1
7340,654,19585,12,29,8,128,23598787,1436,19808,1623,0,2,207811,97.24,686117,7.32,75.24,6026.32,791617,21434.6,86.72,1
7341,282,6295,6,15,7,32,5638978,1427,4707,175,3,10,5282,38.4,73243.8,7,30.6,3623.56,74805.9,171819000,88.24,1
7342,525,8512,10,12,4,11,1188700,105,6418,125,1,4,42257,1048.44,580828,5.52,313.8,8251.68,661094,171871000,81,1
7347,200,5204,8,16,6,48,236401,1835,4022,93,3,19,20674,204.76,514434,6.56,136.64,4461.16,593336,30315.8,86.12,1
7350,142,2082,7,2,0,11,307374,15,791,73,2,1,207943,176.48,480911,6.56,173.52,7594.32,536097,343637000,89.64,1
7352,434,2134,5,7,30,43,21086797,129,115570,2196,4,27,618174,192.48,175753,6.8,157.04,1895.84,202296,33234.6,90.08,1
7357,405,18062,14,43,20,13,2659018,755,2483,199,2,2,75237,8.2,512758,5.4,3.4,5260.52,591734,6632,78.56,1
7362,649,6453,6,9,6,35,3648155,119,2155,123,10,1,208094,68.64,354921,6.84,53.64,4747.28,407925,21301.9,84.8,1
7368,301,3145,5,0,8,6,507670,38,1002,81,1,1,208196,53.72,545958,7.84,38.6,9503.48,602530,515414000,87,1
7369,260,4243,10,6,8,15,744252,24,527,204,1,1,2654515,62.12,265009,6.44,44.92,4933.6,293034,171820000,88.84,1
7371,532,16882,9,26,23,85,22936138,693,19451,795,2,2,402281,663.12,179804,8.96,314.56,2236.48,206432,77694.8,90.68,1
7373,238,6663,8,6,13,14,2087635,150,2695,285,4,1,208277,15.88,681523,4.64,14.2,5747.76,786667,2525.48,89.04,1
7374,493,11486,13,35,17,44,2925096,142,2142,907,2,10,208295,21.56,349621,6.64,19.44,5097.08,402565,21450.1,85.16,1
7379,505,4862,9,2,26,26,12000210,2364,28604,323,2,3,63458,55.2,346224,6.64,49.4,3604.04,399030,28461.8,92.4,1
7387,567,20781,14,40,23,30,4266820,197,2490,324,2,2,208486,3.24,509276,5,3.48,4305.8,588263,1639.4,75.24,1
7398,214,7326,6,4,6,10,2745703,1838,8161,186,1,2,1252,81.32,511650,7.04,59.16,9215.52,567368,343626000,82.48,1
7408,202,856,4,2,12,11,1200614,86,2585,79,4,19,1266623,3.92,169376,4.72,4.52,1425.52,195803,1634.32,71.36,1
7416,579,12830,11,22,9,20,5701798,1140,8860,375,1,3,22587,33.28,340144,5.68,34,2970.44,392716,7009.56,89.28,1
7418,430,18027,14,38,24,51,787632,69,352,162,1,1,208997,513.96,360136,8.84,519.72,17789.6,412982,103800,85.4,1
7427,412,15070,13,28,9,24,5910612,290,4209,409,2,5,6058,51.2,178101,7.2,49.2,4834.96,204634,25914.8,90,1
7431,338,10195,8,20,30,86,2272906,90,8487,548,3,1,209219,5.32,170620,4.88,4.96,1489.64,196958,2881.84,91.96,1
7432,348,14534,13,43,14,12,2097589,92,1055,187,1,1,209238,2.92,509143,4.96,3.16,4278,588044,1138.72,81,1
7433,594,5242,6,11,0,118,17369269,1224,18560,968,4,12,426,33.12,172389,5.4,32.2,2687.04,198895,12315.6,85.8,1
7444,372,12584,5,25,2,26,1987682,217,1921,151,1,2,209440,52.56,592022,5.84,44.24,7067.24,672403,171812000,82.92,1
7445,343,7997,8,16,9,106,4926100,475,9078,375,2,2,121272,40.68,174035,5.16,38.8,1601.6,200445,9974.96,87.44,1
7446,331,17358,14,32,19,57,11808685,651,9380,1194,1,3,209476,49,174556,6.12,47.92,1838.52,200994,18253.3,88.68,1
7455,525,16736,11,31,13,50,3845901,157,3183,525,0,1,209612,10.52,693952,6.24,10.2,9636.8,799354,24651,84.36,1
7457,616,14447,14,38,11,31,10766618,564,6292,435,1,1,209648,3.56,514963,6.32,3.76,5607.64,594187,11023.4,82.6,1
7461,414,14427,14,34,10,53,5036044,213,2719,440,1,3,209713,65.2,347237,6.84,59.8,4864.72,400078,26827,90.04,1
7465,628,3140,7,1,0,31,6042156,674,5480,174,5,7,35057,51.32,538405,6.4,41.8,6368.68,617609,23706.6,82.92,1
7468,605,16870,12,35,9,34,14329811,1679,18851,1702,0,4,155740,21.4,341205,5.08,15.48,3215.36,393895,6636.76,86.48,1
7471,486,15120,14,43,13,15,6188483,591,3405,277,1,1,209879,2.96,677794,4.52,3.24,5705.64,782918,-1057.76,81.12,1
7475,137,1496,9,2,0,27,392076,17,685,25,4,2,326540,132.56,481553,6.56,127.68,7231.2,536929,343627000,82.76,1
7476,432,3798,4,8,0,76,12865603,433,45319,1283,4,1,209950,4.4,172250,4.56,3.12,1663.6,198599,7239.52,83.88,1
7481,530,11684,9,13,9,41,1442230,205,2095,141,2,3,210045,117.44,176494,6.24,114.76,1697.6,203084,23014.2,87,1
7482,671,16130,15,42,30,224,12746048,478,6002,1160,1,1,173862,329.28,519908,7.08,333.04,13255.9,598889,62760.8,84.92,1
7484,333,8252,9,24,21,30,4729116,572,5870,248,3,9,80754,18.44,358301,7.56,19.12,5187.32,411404,18764.5,89.84,1
7487,427,14185,14,51,14,10,2581113,249,1194,139,0,1,210137,28.6,510753,5.72,20.96,4701.64,589721,9316.32,82.92,1
7493,348,1904,6,8,0,39,7427939,116,5089,256,6,1,210233,60.92,514489,5.16,61.28,4706.32,593412,14384.5,85.92,1
7496,299,8495,9,15,8,17,2775719,2765,16510,274,1,2,28158,531.8,349092,7.04,172.52,3416.4,401832,38652.9,89.84,1
7498,297,2490,5,11,3,20,565901,34,376,65,4,1,210317,73.56,525330,7.96,73.44,5873.64,604465,28808.4,90.2,1
7500,399,9092,6,14,8,24,1407412,99,2672,167,2,1,210355,469.08,515219,6.4,120.08,5808.64,594172,32104.3,89.12,1
7501,310,18752,14,36,13,20,9662709,549,3772,195,1,1,210375,3,847668,4.44,3.32,7122.08,979095,-754.64,78.32,1
7502,424,21305,12,25,14,26,6418971,494,12173,385,2,1,210392,47.64,351101,7.48,40.72,6320.68,403973,30062.5,87.88,1
7504,607,14486,14,35,30,102,9897592,406,12017,1834,1,1,210419,114.52,349848,7.44,108.04,4151.76,402844,41920.5,85.32,1
7507,663,6428,7,15,10,32,3172906,1238,4005,312,10,1,210461,11.8,518242,5.68,5.68,6157.56,597392,12567.8,87.24,1
7511,549,19109,11,37,19,34,2250489,112,1695,441,2,2,3973540,215.32,178814,8.68,210.64,2469.08,205518,47933.8,90.76,1
7512,622,16084,7,18,12,117,11088589,319,7632,735,12,3,143850,37.96,511208,5.24,27.8,4353.12,590026,5457.08,84.88,1
7514,372,5178,6,10,12,37,668701,49,431,98,7,1,210570,315.48,348660,10.36,314.16,3637.52,401573,70717.4,88.6,1
7517,462,2473,6,8,30,25,6411820,60,9711,297,4,1,210626,66,715678,6.6,63.68,11230.7,798504,515412000,87.08,1
7518,485,12815,13,31,24,31,5344283,184,3957,1129,2,1,439805,186.52,181685,8.24,180.4,2574.16,208362,42735.2,92.76,1
7521,292,8553,10,14,6,18,2183899,3764,17987,218,2,5,2684,499.72,354077,7.4,141.6,3384.88,406913,36050.7,91.64,1
7525,296,14728,13,36,13,28,2988441,141,3198,544,2,1,197644,271.68,513377,8.8,262.4,4542.8,592462,50473.2,89.76,1
7533,317,7027,12,23,9,16,3637285,129,2571,734,0,1,1131131,91.16,185633,8.2,85.08,6201.04,212212,41293.6,92.48,1
7534,527,18327,15,45,10,15,3838609,276,2155,263,0,1,129361,13.44,509563,5.24,13.84,4297.44,588460,3378.12,82.48,1
7537,295,7301,6,15,8,29,900968,33,615,157,11,1,4004415,126.64,181672,7.76,93.04,2756.56,208154,30071.6,93.48,1
7541,572,15721,8,22,10,56,2226324,127,733,154,1,3,1853635,637.64,183908,10.08,302.72,2261.6,210573,84542.8,93.72,1
7544,435,17895,13,22,19,39,3739587,137,3077,453,1,1,237825,135.52,353258,8.24,130.16,6678.16,406192,42237.4,88.8,1
7549,393,8168,13,19,16,20,2800672,45313,67444,266,0,3,18045,33.84,519801,6.52,31.52,6407.44,598761,17649.6,87.52,1
7551,354,9135,8,20,10,31,2178366,247,1571,115,0,1,211254,567.84,515584,6.24,217.16,5017.04,594669,43341.5,83.36,1
7555,328,2111,7,9,30,34,4193657,18,4134,257,4,1,211329,71.44,780968,7.56,48.96,13179.4,865113,687213000,84.2,1
7560,525,12875,14,32,20,45,5937656,448,10689,1319,4,2,222481,92.16,350712,7.04,89.52,4478.76,403601,30815,89.52,1
7561,126,1637,8,0,4,21,1201218,64,1556,81,4,3,2986610,15.68,252588,5.36,14.92,3630.92,280374,171806000,76.08,1
7563,340,5123,6,8,8,11,1138609,85,836,99,10,1,211443,17.88,518818,5.96,19.4,5015.04,597762,10085,88.08,1
7569,395,12600,14,33,7,22,3472345,176,2452,564,1,27,13144,187.8,350183,8.56,183,4904.76,403118,47687.1,89.8,1
7570,358,18322,15,46,13,15,2049616,108,1090,164,1,1,211555,21.24,509976,5.36,21.16,4316.08,588917,5440.88,83.12,1
7571,208,6674,7,4,30,7,705428,33,3312,283,4,11,5912878,25.96,204345,6.28,22.88,6502.12,208399,515409000,82.36,1
7574,542,9645,13,19,14,25,4917036,276,4683,1169,1,3,350307,64.52,515707,6.12,62.56,6048.76,594717,19787.4,86.2,1
7580,566,12784,13,25,5,27,2226501,113,1279,310,1,1,992847,130.56,347640,7.44,124.56,3451.28,400591,30221.6,90.24,1
7584,291,4584,7,9,6,14,3666925,797,23193,225,3,1,1709774,204.68,173067,7.96,199.64,1489.24,199611,39851.2,91.68,1
7586,218,8363,11,18,3,15,301077,31,284,102,2,4,214451,7,511570,4.12,5.8,5609.76,590416,4317.48,85,1
7589,425,21318,15,34,30,86,2405465,158,1975,502,0,3,1538653,433.84,190441,10.04,428.32,11789,217090,97486.4,91.92,1
7594,425,18671,13,39,10,10,3017354,137,1686,294,1,1,1132736,207.4,344581,8.2,199.8,3126.84,397373,39769.9,91.64,1
7597,450,19302,13,27,28,43,6378356,120,20525,185,2,14,4111776,105.64,351748,7.88,105.76,6407.68,404688,37428.6,90.64,1
7598,275,19903,8,25,15,49,9282391,381,3061,347,1,7,2164150,567.64,348681,7.64,198.16,4301.12,401506,58758.1,87.2,1
7599,407,17114,14,38,13,34,8171542,389,8513,979,1,2,212091,64.64,346469,6.72,59.52,5461,399259,26095.2,89.4,1
7608,154,3801,9,5,0,12,9721359,175,16035,78,5,2,9666463,277.96,545873,8.6,247.24,9492.68,602373,515452000,90.76,1
7610,329,3627,8,4,2,72,382838,47,277,76,1,1,212282,73.96,343336,7,62.52,3232.76,396132,19379,89.76,1
7613,165,5111,7,6,4,15,4568733,138,9052,375,3,1,212338,28.84,411306,6.44,25.48,5290.96,465443,171817000,86.08,1
7614,471,18453,14,35,30,50,16215508,789,12893,1368,0,1,212357,101.64,185930,8.6,97.92,7798.2,212470,48123.5,94.92,1
7616,465,8644,6,14,11,12,5480719,287,2708,195,3,5,5844,29.8,202725,6.76,24.28,8967.56,229766,21845,84.04,1
7621,524,11260,14,28,18,29,3523973,381,2578,310,0,1,212476,31.4,193311,6.36,23,3766.36,220023,19086.9,89.28,1
7622,168,13556,7,23,14,34,10387862,1145,33829,722,2,4,53944,70.68,238561,6.2,43.16,3748.96,266253,171813000,87.4,1
7624,601,11970,7,21,9,41,1281986,103,2411,156,5,2,77133,29.44,516009,5.64,24.92,4327.12,594919,7018.96,92.24,1
7627,620,15355,12,33,24,60,12580589,806,9142,1680,1,5,212569,0.92,171826,5.52,0.32,2149.04,198247,6948.52,86.32,1
7630,410,15590,14,37,30,15,10230393,340,6550,258,1,1,212618,9,514240,5.4,10.12,4952.72,593281,7469.6,81.84,1
7646,431,13778,6,13,22,5,1085949,143,180,43,1,1,2202738,48.12,254167,7.48,31.08,3974.12,282314,171817000,88.76,1
7648,125,485,6,2,23,10,3033695,32,5645,109,4,4,646673,71.08,373500,6.84,59.4,8154.2,403891,515414000,82.08,1
7655,758,9027,5,13,30,272,22919764,166,80701,1919,4,1,185915,107.52,172902,8.2,97.68,1501.48,199388,25786.4,91.64,1
7659,400,16111,8,27,12,37,4330911,787,13755,390,3,6,212,50.08,409996,5.76,38.32,5210.72,463955,171811000,87.8,1
7665,493,17692,14,32,6,26,5868601,187,4336,513,1,1,213188,117.72,352236,8.24,106.48,6084.4,405065,41948.8,92.48,1
7666,277,10831,14,39,12,4,1705492,125,1402,143,2,1,213205,7.56,510952,5.04,8,4292.6,589879,3092,83.64,1
7672,222,5689,6,10,9,25,3487433,3468,12578,263,2,14,26120,471.48,528553,8.68,476.8,16882.1,607732,93042.1,86.04,1
7680,293,8774,5,2,9,12,3961175,610,11453,258,6,3,26769,4.4,507885,2.8,3.4,4265.64,586682,-2125.8,75.76,1
7682,135,2207,5,8,7,13,210730,93,1075,64,1,1,213460,216.28,886350,8.44,217.48,12550.5,995637,515436000,83.36,1
7692,495,15340,15,39,8,15,4058055,237,3257,277,4,1,213585,23.08,513831,5.96,21.96,5111.52,592830,14328.1,83.64,1
7693,383,16434,14,44,16,10,6410528,296,2710,186,0,1,213600,7,851976,4.96,7.44,7438.84,983378,2361.52,80.2,1
7694,343,1796,7,4,17,37,4773635,42,5683,149,5,1,213618,150.4,652080,8.12,85.96,11887.5,733642,343633000,88.84,1
7695,613,19010,8,19,16,25,3192580,639,4518,263,4,2,28964,5171.8,434533,9.64,1575.04,14326.8,489022,172158000,90.76,1
7698,475,8904,12,25,15,32,2367153,113,1425,367,1,2,34958,7.12,354661,6.96,6.12,8483.64,407464,27396.8,90.04,1
7699,397,2172,6,4,0,48,10358802,384,3955,318,3,4,53649,369.84,345454,8.4,343.28,2986.8,398194,70550.2,87.04,1
7700,323,12480,7,10,14,97,7327542,920,4130,334,2,1,213686,0.32,513304,4.8,0.32,6219.48,592187,7555.4,78.48,1
7702,651,3544,6,11,0,104,10880371,165,36748,1104,5,1,213710,79.48,340883,6.6,76.36,2906.32,393529,17066.6,89.8,1
7707,331,19010,9,11,12,13,1892724,23127,30242,182,3,10,1770,447.48,351477,7.16,163.88,3668.56,404326,40002,89.36,1
7713,459,8392,8,9,10,26,453478,37,761,62,4,1,213840,45.16,422180,7.8,37.92,5826.08,476646,171822000,86.68,1
7727,643,11945,7,13,10,48,4700353,156,2737,369,13,1,214043,108.08,184764,8.12,85.24,3177.44,211346,29585.5,93.28,1
7731,389,4807,12,20,8,15,7007433,427,6435,309,2,1,214107,14.92,681265,5.32,15.72,7060,786427,7239.08,83.48,1
7732,269,10126,8,19,9,58,881714,143,1175,133,5,1,214120,139.36,350535,7.68,83.36,3036.32,403303,26342.7,91.2,1
7736,634,8755,15,26,10,56,5949635,480,3818,433,1,3,29733,31.08,343853,7.32,28.96,3749.04,396841,14492.2,86.32,1
7737,241,3097,7,5,6,14,470899,39,645,75,3,1,214191,10,205271,5.84,10.36,6510.28,209218,515405000,90.08,1
7738,176,2939,9,4,0,11,4412390,204,5135,52,9,3,10614764,195.4,245959,6.64,167.2,3802.6,273742,171841000,88.32,1
7741,225,5870,4,6,6,23,1317673,75,1098,88,0,1,214246,141.92,347575,6.44,99.44,3405.96,400418,28627.8,89.32,1
7744,514,20749,14,31,18,31,4741867,318,2766,248,0,18,559971,82.48,523644,7.8,74.44,9021.68,602813,43448.4,91.68,1
7748,318,15747,14,36,8,37,5585550,846,5712,413,1,7,14352,21.72,532863,7.08,16.36,10416.2,612055,33603.8,88.08,1
7749,247,9261,12,17,3,24,494580,32,304,141,1,2,214352,201.28,584653,8.24,83.16,7471.84,664826,171835000,85.12,1
7753,492,13909,14,33,7,20,3854606,377,2266,266,0,3,25921,88.6,356237,8.6,75.68,7481.64,409226,48827.7,91.28,1
7758,218,8363,11,18,3,15,300890,31,284,102,2,1,214451,7,511571,4.12,5.8,5609.48,590416,4316.4,84.88,1
7760,427,17789,14,29,11,22,4426139,182,2492,331,0,2,214477,105.92,351809,7.88,93.2,5971.64,404788,43340.9,90.64,1
7766,576,14047,14,31,15,29,5751986,1265,6454,498,1,1,214555,104.56,352505,8,102.32,6870.84,405282,39366.8,93.12,1
7774,420,11246,11,24,4,13,1548924,2425,4562,162,0,4,8432,85.48,173512,6.28,71.4,2786.92,199903,20618.1,86.04,1
7777,397,5626,8,2,4,16,1734885,176,3491,523,2,1,214710,55.16,511023,5.04,21.24,4841.76,589899,10791.2,75.56,1
7779,373,5049,7,11,12,13,398621,225,751,98,1,2,16368,2.76,671699,6.24,3.12,13710,730670,859000000,84.16,1
7780,507,9186,13,24,4,20,1835504,76,1553,327,1,1,214747,65.36,341359,5.72,62.92,3645.48,393987,16678,84.76,1
7782,430,6934,6,5,6,15,7008401,942,5493,228,1,9,216,276.04,520558,6.32,215.12,4709.6,599642,63871.4,87.48,1
7786,664,14174,6,14,23,74,7583272,497,9529,974,4,1,4606558,46.32,347646,8.04,44.44,4913.16,400400,24433.7,92.44,1
7790,645,21748,14,63,15,21,15431181,924,12545,652,1,1,121904,25.76,680545,5.72,26.52,6007.68,785791,8434.36,81.4,1
7796,349,2229,6,3,14,16,3925870,707,22396,205,3,1,106649,75.96,575615,5.36,19.16,6762.44,655734,171806000,85.4,1
7802,518,7472,7,16,7,147,2849880,177,2007,517,9,1,215066,28.96,178698,5.88,26.08,2091,205230,11432.4,90.52,1
7805,386,16441,14,43,30,17,8085950,353,4348,321,2,1,215113,14.24,679163,5,14.24,6067.12,784378,4061.44,81.04,1
7807,487,11193,11,35,16,57,2640981,139,1709,449,2,2,215147,213.04,513212,7.96,210.56,4755.52,592228,42778.8,84.68,1
7812,285,9909,8,16,19,22,8338392,1024,4415,429,4,13,2678,803,370488,11,811,24632.1,423457,155910,90.68,1
7814,379,14894,14,36,10,17,3413749,132,1637,188,0,1,215240,7.08,851265,5.2,7.8,8433.84,982656,5931.24,83.28,1
7824,408,16035,13,28,30,125,11755915,796,9227,1311,1,2,215383,146.36,174153,7.4,95.52,1705.08,200614,20912.1,90.68,1
7826,341,14981,11,10,9,25,599119,20,736,139,1,1,2086569,14.72,310052,6.36,14.24,7422.8,339114,343612000,78.88,1
7834,287,5625,7,13,4,9,654340,45,704,80,3,1,215532,110.84,658660,7.96,98.16,10614.6,740299,343631000,87.96,1
7835,636,21934,14,43,25,18,13377965,931,11820,438,1,1,215548,12.32,686075,6.64,12.6,6316.56,791562,13058.3,86.12,1
7838,419,1481,6,7,17,27,767745,5,464,104,6,1,1554784,83.48,346833,6.08,81.08,3010.44,399710,21034.5,86.04,1
7846,341,12159,6,8,11,7,1490371,125,2899,279,3,1,4463050,43.2,174997,5.96,42,1634.96,201485,9785.16,88.72,1
7851,608,18463,16,59,30,15,10588591,558,4104,264,1,1,215811,29.2,849972,5.08,28.44,8434.44,981371,7074.92,81.6,1
7857,650,10088,6,11,8,42,3234703,153,2671,473,10,1,215907,0.84,511079,4.08,1.24,4329.24,589879,-944.72,86.28,1
7859,520,19100,15,32,17,49,9363717,535,10141,799,1,3,156452,4.6,344113,5.28,3.4,3139.48,396901,8277.08,84.96,1
7861,240,6325,6,3,12,13,843781,66,956,104,2,2,215979,40.52,511302,5.76,27.04,4313.92,590201,5260.44,88.56,1
7864,632,16048,13,27,30,48,4646270,158,3373,655,2,2,216035,9.28,5466.52,6.4,7.56,1029.84,5631.96,12339.3,99.88,1
7865,215,10987,7,16,23,64,2416866,113,2466,446,4,13,10933110,184.92,173478,7.12,166.76,1656,199950,36585.6,92.4,1
7874,41,41,7,6,5,6,1248760,84,903,107,2,9,216183,642.88,527796,6.8,370.92,12672.6,606951,135761,83.04,1
7875,488,13510,14,30,7,29,2741554,358,2576,387,1,4,71790,1.84,345710,5.64,1.36,5973.88,398426,14979,86.6,1
7884,377,9643,9,14,9,11,8268178,777,6519,379,0,22,1067,9.52,340384,4.8,9.72,3072.68,393114,3428.24,81.24,1
7899,526,14710,14,43,12,17,2732922,139,1400,168,1,1,216568,67.36,512712,5.36,10.68,4867.24,591812,7684.84,77.36,1
7906,415,8897,4,10,13,64,9321958,272,9032,275,3,1,216703,36.88,343260,4.88,4.36,3413.44,396147,12652.6,74.48,1
